"dataid","success","I_c","phi_0","f","T","r","C","r_squared","adj_r_squared","rmse","mae","residual_mean","residual_std","error","skipped"
208Ic,true,0.000002866088006257806,-0.32835326729477876,158539.2128375702,0.5349371961397704,0.060246405262706644,0.00004275308958553132,0.26063596923155574,0.21798035207183786,0.00000429879926799479,0.0000014321499307685537,1.178319392008914e-9,4.2987992679947915,,
209Ic,true,0.000008862940691293718,2.4610747124605674,80.39427886880843,4.085869002287073e-22,-0.0002605740815866239,0.00000924409039122577,0.3881196427631045,0.34441390296046914,0.000007782810986517361,0.000005024246700850754,-2.208291979558238e-8,7.782810986517361,,
210Ic,true,0.000020562459166549496,-1.0728816289515721,270.8277519685585,2.986220325995438e-11,0.009097092515593557,0.000010000000000147178,0.8715519181138949,0.8488846095457587,0.0000026673455679040913,0.000002070504947238132,-0.00020331582303643507,0.35839648512336336,,
211Ic,true,0.0000034767250923087177,1.498325482965853,155712.45526677187,2.0943593430398442e-12,-0.03321800406667227,0.00004252075228925122,0.9205073263573418,0.9159212105702653,7.270679001162918e-7,5.779639419821341e-7,-2.428423108248402e-10,0.7270679001162916,,
212Ic,false,,,,,,,,,,,,,Insufficient data points (19 < 20),
214Ic,true,0.000006407619200961564,1.546311823674455,74.27524448776947,1.7968054849225816e-36,-0.0003057542372744975,0.000007941525852866777,0.3417532573429891,0.2947356328674884,0.000006712213049454068,0.0000043690850797624194,-1.1392897292239468e-8,6.712213049454069,,
213Ic,true,0.0000036094307293955713,2.7621947345578715,155629.4157558631,2.2039324308267576e-19,0.02571130837567943,0.00004102487504623997,0.9443378612988171,0.9431619006220315,6.186119169365998e-7,4.978970891972726e-7,-1.4943372999490767e-14,0.6186119169365973,,
215Ic,true,0.000005051584143667019,-2.489481983004224,655.4829821413617,5.685969073642133e-16,0.016540064323145736,0.000006000000000000621,0.9734477114600375,0.968762013482397,0.0000017057040608712426,0.0000013384638196988936,-0.008359314711519338,0.42634407268319585,,
217Ic,false,,,,,,,,,,,,,Insufficient data points (5 < 20),
216Ic,true,0.00002606486933867157,-1.0434002292701698,191.26965334461852,4.096118858055761e-11,-0.0024420507788057997,0.000004000000000085693,0.9133584138433299,0.8980687221686234,0.0000023174372850698214,0.0000018014277306461633,-0.000407630389244496,0.5793591778654693,,
218Ic,false,,,,,,,,,,,,,Insufficient data points (3 < 20),
220Ic,false,,,,,,,,,,,,,Insufficient data points (15 < 20),
219Ic,true,3.44497326383288e-7,-1.0837127958051913,4861149.51125907,1.0656762930658506e-16,-0.04670534229664892,0.000005172747355014749,0.2779829782218619,-0.010823830489393282,2.9160063485995895e-7,2.157396897552905e-7,4.41893179245226e-9,0.291600634859959,,
222Ic,true,0.0000017290131997556519,0.16527858212166543,42104.93219984934,0.999999984532377,0.0012261910138013374,0.00003266018953420012,0.32671071231785354,0.20789495566806293,0.000003372183232985402,0.0000027074828944128116,0.000022197984637945927,0.4817404613436299,,
223Ic,true,0.000003538483481761795,2.869994613352021,158634.30714913626,3.7647073138456157e-19,0.017716732794203313,0.000034657163068738536,0.9409414933178215,0.9396937783879163,6.248292374136079e-7,5.122575580693208e-7,-6.919245627010941e-15,0.24301956028718835,,
224Ic,true,0.000007957033732483238,0.8654658862340764,65.75239060421075,1.75882566016841e-32,-0.00012174407332518383,0.000006526394583516087,0.3889021540311577,0.3452523078905261,0.000007044570132046536,0.000004882128064162182,-1.398441703048204e-7,7.044570132046535,,
225Ic,true,0.000011392130441298293,2.2399902259680875,339.39094858587606,0.13115750224057243,0.0007705325955399343,0.000014266354326893037,0.7868792092531959,0.7492696579449363,0.000004549931493602334,0.000002890953844077357,-8.821317178075452e-9,4.549931493602333,,
226Ic,true,0.000017621276778421863,0.9159250734260966,326.41750727019866,3.6134366028905835e-14,0.0015910119464065424,0.000016299659963679745,0.8644897247240887,0.840576146734222,0.000004666174020071993,0.000003609122648226864,-1.2508098535244156e-8,4.666174020071993,,
221Ic,true,0.000020729561226363072,-0.4197486299737153,246.5316920725294,2.503611319957327e-12,0.007521102779399904,0.0000020000000001749995,0.8458089553967922,0.8185987710550497,0.00000416666806700151,0.0000030377999128902867,-0.012554950187057656,2.083296202744182,,
227Ic,true,0.000003939539663606138,1.2901746328708648,55984.08594454822,2.0043398450803326e-16,0.05508632749480178,0.00003002961617030108,0.957304024244931,0.9060688533388482,7.415747182315733e-7,6.592264034739973e-7,4.964459399126042e-10,0.18539367955789376,,
228Ic,false,,,,,,,,,,,,,Data quality insufficient: y_normalized: insufficient data variation (1 unique values) - skipping file,true
229Ic,false,,,,,,,,,,,,,Data quality insufficient: y_normalized: insufficient data variation (1 unique values) - skipping file,true
230Ic,true,0.000003719730775133051,-1.3811097335284235,155872.15260533086,4.0927457334724845e-16,0.02929456005915492,0.00003647047198015147,0.9444612594236791,0.9432879057495315,6.411322235504413e-7,5.152602039329054e-7,-1.787898771377045e-11,0.23566658773852706,,
232Ic,true,0.000022470778106681192,-0.41084150002288944,223.2713232488393,7.90074044551142e-21,0.00843182245581087,0.0000020000000000000003,0.9346278679329142,0.9230916093328402,0.0000026349238619815033,0.000001930811415587895,-0.005245287118015529,0.8782922913312429,,
233Ic,true,0.000028054627196741326,0.8218355633705785,158615.52958619816,1.766225270654449e-14,-0.2677855000375981,0.00002318150923763496,0.7189994398676844,0.7108544960957333,0.000012351546329941533,0.000009519784737849134,2.1947320388900603e-11,0.5300948595603581,,
234Ic,false,,,,,,,,,,,,,Insufficient data points (16 < 20),
231Ic,true,0.000008427358680620994,1.468486057931015,73.23564836183716,3.442624638160652e-36,-0.00031931074232755853,0.000009080546301022799,0.3978144495784456,0.35480119597690596,0.00000764407481317132,0.000005401230631305529,-0.0000013705493076560654,7.644074813171196,,
235Ic,true,0.0000039644860848047235,1.8163096391043398,156839.7283379587,4.1512005026079694e-16,0.03419332786260632,0.00003646337968801383,0.9386665064900264,0.9373707284581255,7.283801812549844e-7,5.865197934700611e-7,-1.0334245868365154e-12,0.7283801812549843,,
237Ic,false,,,,,,,,,,,,,Insufficient data points (18 < 20),
238Ic,true,0.000014389986759917882,3.1364886586091116,218.98406336270781,0.7538702352355632,0.0013658735075426037,0.00001377768256111028,0.8476843083345456,0.8304410224856262,0.000006003215035431708,0.000004659865070875902,1.1587841205103663e-9,6.003215035431708,,
236Ic,false,,,,,,,,,,,,,Insufficient data points (6 < 20),
240Ic,true,0.000003953409703551536,-2.8060807093967,156554.35518101713,2.0457185295193383e-16,0.00604312342836198,0.000041963754349228466,0.9296067680075515,0.9281195870499646,7.615221637104682e-7,6.042667209737196e-7,-6.703439636140436e-11,0.7615221637104683,,
241Ic,true,0.000011301579838384,2.5727185034515694,158.38162137804173,1.7664821261527036e-14,-0.00033173389396212206,0.000012117893412077631,0.6372161033181963,0.6113029678409247,0.000005900947264895656,0.000004493530684853278,-9.52401512966072e-10,0.6023154461590733,,
242Ic,true,0.000003863631351422553,0.632942421181205,154696.64143106196,1.3993622872073933e-17,0.01526293308586881,0.00003899784418541635,0.9443860074086754,0.943211063903225,6.619171883585238e-7,5.261904944885097e-7,1.0484167943882922e-14,0.6619171883585235,,
239Ic,true,0.000011870930779567827,2.033881265686302,152.67135385295572,1.1233777828823436e-26,-0.0007250667013958879,0.000013825702033973781,0.6251824742236978,0.5984097938111048,0.000006595931541085963,0.0000051982225743045935,-7.717408192351595e-9,6.595931541085964,,
243Ic,true,8.099103293360394e-7,1.074883007284468,5310.785091847126,2.6573950265897435e-20,0.00015833868148877906,0.000007311553336069859,0.00564854767364209,-0.06537655606395498,0.00000925066580192641,0.000007101273265505085,8.616415556630372e-9,9.250665801926411,,
244Ic,true,0.0000029961373283852927,-0.12882496325244572,154428.53941403658,9.510894628477057e-15,0.06428203192482229,0.000015020988133724967,0.8841382392972224,0.8816904556204032,7.881290697613982e-7,6.45266364221845e-7,1.7559136657095282e-10,0.34038472454382795,,
246Ic,true,0.000011241214347796741,-0.8360089116470993,155122.21074830327,0.9905878921968292,0.04054527305639774,0.00003324424872738113,0.5368799548494947,0.5270957285434981,0.000013715219099635971,0.00001129340936810664,1.8491813410793489e-9,13.715219099635972,,
245Ic,true,0.000012866893029346921,2.4097423860756053,156.41903728190533,4.734119596752082e-21,-0.0006250165396548417,0.000014547069954007659,0.6720187113799656,0.6485914764785345,0.000006324558318525084,0.000004870503418586388,3.1105706142710375e-9,6.324558318525083,,
247Ic,true,0.000013723517744856242,2.2855577948196126,157.03912568064487,1.240446828095547e-23,-0.0008968493718073484,0.000016212131734851306,0.6597153209880354,0.6354092724871808,0.000007013241607343934,0.000005557381714233518,1.5536074697792882e-9,5.844368006119945,,
249Ic,true,0.000010460036192631162,-0.3014160094116251,167121.1647180133,0.9937668453601031,0.07536272888417186,0.00003430287595960877,0.48148693420873234,0.468415176247608,0.000014033255524922035,0.000011726234400404166,7.555617664402977e-10,14.033255524922039,,
250Ic,true,0.0000040242306118574435,1.1785421269227492,163984.28719888572,0.22300418263372043,-0.0034309235613726235,0.000042004497460695764,0.5986167799510596,0.590106888359916,0.0000024410227041307567,8.137140618332882e-7,-2.4896870465634744e-10,0.6335481197580344,,
251Ic,true,0.0000037113224949623938,0.6760523480635665,161146.98901123914,7.064436339782972e-20,0.03049296518180825,0.00004389732782375249,0.9376224837876906,0.9363046489381348,6.685292903782933e-7,5.326162933703309e-7,9.777992085353013e-11,0.6685292903782931,,
252Ic,true,0.000003709437946356954,-2.197062347974374,150929.81005367363,8.108263998468234e-17,-0.007381841180320117,0.00004514148585690506,0.9323890364900349,0.9309606358525004,6.98393219125913e-7,5.620404185340816e-7,-1.552413007231628e-10,0.5587145753007288,,
253Ic,true,0.000016635125261950314,2.6446679098261696,150.96698788305252,9.141093970305172e-20,-0.0005384093071495456,0.00001608845315775245,0.6641505833730971,0.6555390598698432,0.000008165292216942657,0.0000064407310295377065,-1.0260783846372843e-8,8.165292216942655,,
254Ic,true,0.0000036165064300463533,2.3079607108848115,139685.4806699432,1.276971530552311e-13,-0.031966254217195525,0.00004184830630440636,0.8832219588087209,0.8807548170934122,9.278932389056404e-7,7.347891542503867e-7,-7.152188272710479e-11,0.9278932389056401,,
255Ic,true,3.5450291735466085e-7,-1.2443602378843153,513.8551410418584,0.015466959294380172,0.0030156372220962904,9.626817597257706e-7,0.2227024133399067,0.21055713854834268,0.000013718189108255339,0.00001025952839885534,-0.3231703232668297,13.714381989430477,,
256Ic,true,0.000012384958562899492,0.9414449998170432,213.026442104619,4.430165534990151e-31,-0.00457934838202363,0.00002741103827532629,0.6560285443159803,0.6506539903209174,0.00000893787880250372,0.000007583321292669807,-0.00010936956505578701,5.586174250494176,,
257Ic,true,0.00001930169868803439,2.69994498635655,184.48976486646978,2.478167997252878e-18,-0.0006277851430009453,0.00001906931483705902,0.7494261415373304,0.7455109249988513,0.00000771376746277274,0.00000647535134713955,-1.318226539577176e-10,0.5005735295265515,,
259Ic,true,0.0000026810767639166884,-1.96003800193098,161053.85377269238,9.645225687806874e-16,-0.004824458894496758,0.000012175482888196614,0.9456386747791572,0.9417557229776685,4.49212698909976e-7,3.204899929525045e-7,1.0141500337925078e-10,0.44921269890997606,,
260Ic,true,0.000005658222268770742,2.5889908668507213,416.1584439883214,0.22327586537926955,0.0005332564081690088,0.00001165209605027539,0.08997681179376438,0.075757699478042,0.000014420255718937198,0.00001202546267824043,-1.0001198033988787e-9,0.9539513552620151,,
248Ic,true,0.00001530629306836293,2.5872608172452285,150.82671248939843,1.6649754795617923e-13,-0.0005088951388680543,0.000015234075538811865,0.6320367627691068,0.620037961555056,0.000008103974836784433,0.000006119065124712187,-2.2351856607595362e-10,0.6065997339522111,,
261Ic,true,0.0000012822699578027672,1.7294173395618988,718.3433704516411,3.6002207912928307e-40,0.0007480167902759904,4.858603175921995e-7,0.795325606968788,0.7902926300909713,7.510184491521291e-7,5.359968149337574e-7,2.738374874354803e-10,0.4524095412689834,,
262Ic,true,0.000014321398134730923,1.7128562948202402,170.10133860546503,1.9320617428701493e-24,-0.0009093269956504182,0.00001635473462706629,0.6599487079381929,0.6546354064997271,0.000007420158057449486,0.000006029021524403849,-1.1145595023777749e-9,7.420158057449484,,
263Ic,true,0.000005080658945732938,0.010924736673118447,55.85863993382284,1.0213321586957599e-11,0.000325024940637127,2.0000000073051228e-7,0.7926889597676972,0.7561046585502319,0.0000013314963777576665,0.0000011346870109257003,-0.0028232357196648046,1.331493384633156,,
264Ic,true,0.000003273580144215374,1.724357051831578,49.34308279761902,6.184127701192458e-16,-0.00007337086079543775,0.000004115013885291298,0.6663468990160865,0.6324160751872139,0.0000017183736270952792,0.0000012922591728442765,-1.170842693842149e-9,0.577627129715973,,
266Ic,true,0.000005157110590378443,2.310680603330305,71.4631541805941,1.9702880803967768e-20,-0.0001697576203933615,0.0000070708147183358845,0.7176465216102366,0.7104066888310119,0.0000023585852395902436,0.000001928179403973419,-6.416188651842517e-9,2.3585852395902442,,
267Ic,true,0.0000022545237704303484,1.969608202903058,23490.441638367425,0.8730533474622635,-0.0010801790111140716,0.000013994454379486978,0.8956416821433327,0.8881875165821422,8.140771267159479e-7,5.722214182190919e-7,4.414195504846947e-12,0.1356795211193246,,
265Ic,true,0.0000018808947610099954,0.5843690738850229,213.92830525276287,0.8037911240466858,0.0010458849595177725,1e-7,0.47162309326575125,0.4440556024796165,0.0000032630742808606024,0.0000022870795365217316,-0.017025829971235487,0.7266959665830268,,
268Ic,true,0.000001988169805136199,0.19519958517816902,674559.1404028714,1.5098971743154384e-30,1.548488867964895,5e-7,0.27291949239765234,-0.03868643943192529,0.0000034797991880460283,0.0000023727767065547464,-0.1388990314265198,0.8413011153392835,,
269Ic,true,0.000002899836437754709,-1.4053312425153863,126585.29076009657,0.6028546039305173,0.0013551301676716304,0.000013326705602891858,0.9650585873849624,0.9643203885268983,4.88203775132553e-7,3.700909989369714e-7,-1.4334493119031634e-11,0.4882037751325531,,
270Ic,true,9.871232735281685e-7,0.9283789456644062,109.50575247506458,0.892632820262094,0.000006975378630377174,0.0000020060449291666103,0.6762653760768518,0.6679644882839506,7.080463690728848e-7,5.631999975660917e-7,5.239381948121484e-10,0.7080463690728848,,
271Ic,true,8.451842159184707e-7,1.2806604586052541,108.46875294461377,0.9391942285552127,-0.000008662506728177457,0.000002306684178692297,0.5043863903836872,0.491678349111474,9.541689060212474e-7,7.43965714750565e-7,1.4420666366887446e-10,0.7039983022822659,,
273Ic,true,0.000003959724067830316,2.7595390868390455,73.21752007266937,0.8961836148053248,-0.000007021164842425207,0.000006031538818554681,0.7899674733125898,0.7845820239103485,0.000002140355719537296,0.0000017068865354256136,4.725737597463542e-10,0.45829305764697137,,
274Ic,true,0.0000024139809556885655,2.9698725873636875,23445.647142849128,0.783386122420723,-0.0013915406415997422,0.000014201918011863821,0.8352713297626344,0.8235049961742511,0.0000010855982366008932,7.214142440998996e-7,5.984363188144176e-12,1.0855982366008934,,
272Ic,true,0.000005894333265021287,2.6249001978965754,70.12297895753551,0.6164169103782117,-0.00006366425407967193,0.000007610444874929389,0.8426934156711211,0.8386599135088422,0.0000022306796137192226,0.0000018862496824464527,-3.675734709691551e-10,0.39661894096081557,,
275Ic,true,0.0000014570787194180592,2.476414580759516,114.73616639512284,6.662283952364122e-16,-0.000009533456874900283,0.00000236796367955473,0.6421770366225144,0.6330020888436045,7.848332731557618e-7,6.180913105009371e-7,-3.4600676312126065e-10,0.784833273155762,,
276Ic,true,9.037063285172988e-7,1.2115232603416648,108.1292154209744,0.9543283218332885,0.00003052041081053922,0.000001982903312840478,0.5868604617380325,0.576267140244136,8.605479168861334e-7,6.45178816669993e-7,-7.684911351816245e-11,0.6427593159666901,,
278Ic,true,0.0000013114190491666823,-3.1415926535897465,128.50577220582787,0.7524279344736265,0.002106610609567804,0.000001222160794601962,0.5922671714780479,0.563143398012194,5.318991037080587e-7,4.454091690779667e-7,8.664072911371797e-8,0.5318991037080516,,
277Ic,true,0.000006819859134237593,2.1677736236387983,68.61484828077275,2.616704381694602e-20,-0.0000739487280677454,0.000007218640516559314,0.7696370789697361,0.7637303374048575,0.0000026701783580565673,0.0000021320806957291495,-1.407241994671255e-10,0.4799613745191002,,
279Ic,true,1.562464506749493e-7,1.5704262093288162,71948.53266349647,0.00007076340134886546,0.0013209109403222023,0.000001452340447485363,0.0652681434327147,0.0444963243978862,4.199770302410412e-7,3.7532257738606066e-7,-1.5766090813430473e-7,0.4199770302410116,,
281Ic,false,,,,,,,,,,,,,Insufficient data points (10 < 20),
280Ic,false,,,,,,,,,,,,,Insufficient data points (11 < 20),
282Ic,true,6.961946668750007e-10,-2.810771691971949,0.008026486025209193,0.24617654631338454,0.0028333142241337653,0.0000013597431087340288,0.42711272333686645,-0.7186618299894008,1.8850287354581857e-7,1.6199990989446818e-7,-6.982883789918848e-7,0.1885028735445252,,
283Ic,true,8.352223325409996e-7,0.2206167643769882,325.9567248973906,2.1386677136338606e-10,-0.000015338944299765062,0.000002005623195178511,0.6937997329232408,0.6719282852749009,2.2458529193324994e-7,1.9355809024836655e-7,-7.683532412270646e-11,0.22458529193324986,,
284Ic,true,2.7100745983101427e-7,-2.7019224915604245,127355.13206254866,3.9940616778614215e-17,-0.0012710027728011675,0.0000028902340132849774,0.9553505254471022,0.9533512952432411,4.0792937503699004e-8,3.163732046363018e-8,-4.500044938731098e-15,0.04079293750369902,,
286Ic,false,,,,,,,,,,,,,Data quality insufficient: y_normalized: insufficient data variation (1 unique values) - skipping file,true
285Ic,false,,,,,,,,,,,,,Insufficient data points (16 < 20),
287Ic,true,8.148950595930226e-7,0.13937461579935354,350.3183739381112,2.7504549142344772e-12,-0.000556398594290617,0.00000299092859430786,0.8296763466153534,0.817510371373593,2.6139653457305244e-7,2.000232946372311e-7,-1.9231405424191062e-9,0.26139653457305234,,
288Ic,true,5.713625975714391e-7,-0.8706956902798916,126271.98059915681,0.31907625547834223,0.0014223719613685808,0.0000031061437191920275,0.9540028992098082,0.9519433275326354,9.751976602429325e-8,7.054125316196517e-8,3.9968412740210956e-13,0.09751976602429326,,
289Ic,true,5.362919730757722e-7,-0.821213987604838,24253.74841878913,8.191732012330622e-20,0.000326222089139914,1e-7,0.09746476111157976,0.03299795833383545,0.0000012952975256263871,5.891721563381428e-7,-0.03029452838600751,0.9495354024144069,,
290Ic,true,0.0000031657635950827077,0.6979705688390948,23217.96618626603,0.9999999932167652,0.0037120955460137523,0.00000573020528745348,0.6209975443182912,0.5736222373580777,0.00000356819236532399,0.0000027383533399436258,-0.0005042843282035525,0.304973289512075,,
291Ic,true,0.0000014624216307565085,-0.9691618780923201,239.30780772587946,0.33753364072875486,0.0005952243328028804,0.0000014000000001651872,0.8484671216175603,0.8376433445902431,2.235417165526086e-7,1.7832796762612455e-7,-0.000021886464510700317,0.2235417154811814,,
293Ic,true,4.212326958580567e-7,2.273710360385079,127788.73255119045,0.12320094593779378,0.002465010907433035,0.0000035310313993377097,0.9721934935769825,0.9709484261252055,5.268497341931329e-8,3.9985046438899345e-8,5.046302225574237e-13,0.05268497341931328,,
292Ic,false,,,,,,,,,,,,,Insufficient data points (13 < 20),
294Ic,false,,,,,,,,,,,,,Data quality insufficient: y_normalized: insufficient data variation (1 unique values) - skipping file,true
295Ic,true,0.000003730460348830769,-0.4976087311174587,23240.99730225376,0.9393398807879979,-0.0012395976316626112,0.000004776086647143321,0.5257316027138272,0.4918552886219578,0.0000040004160842810194,0.000003362650807641579,-5.856917686324421e-7,0.6886714726818801,,
296Ic,true,0.0000022623521827596883,-0.5099793207178486,3510.9792178753532,4.925822172325935e-38,-0.0008634008148809686,0.000015613190150761145,0.14947082799714573,0.08871874428265614,0.000003990253091420944,0.0000026918722637266123,8.186595870072224e-10,0.9068757025956694,,
298Ic,true,0.000003240326502334823,0.441859439513299,127147.63927450993,0.172668293320767,0.013167523242913046,0.00001576306773716931,0.6643024346574358,0.6492712003883658,0.0000016799063590561573,6.11257215964212e-7,1.0366965410631687e-9,1.6799063590561576,,
299Ic,true,0.000002970194341739091,-1.938012982213995,117478.73651412038,0.444537985774874,0.019925103330397702,0.0000130991714739547,0.9190501653607462,0.9154255458992872,7.113317508701283e-7,5.274383869603631e-7,-2.10542710137759e-11,0.7113317508701283,,
301Ic,true,9.004816722047863e-7,-0.07889152617305084,247.75974354146442,3.1752024235316304e-18,0.0007606252739633343,8.00000000000119e-7,0.891939716686901,0.8842211250216796,1.7766374827419903e-7,1.5011656721688314e-7,-0.00022385186405287887,0.17766360725027766,,
300Ic,false,,,,,,,,,,,,,Data quality insufficient: y_normalized: insufficient data variation (1 unique values) - skipping file,true
303Ic,true,2.3899995246806013e-7,-1.2112358100015128,126279.30670955115,0.09615155639607113,-0.0002584009483690374,0.0000027279906049252376,0.963442031061767,0.961805107079458,3.4055968139147066e-8,2.6219714951066716e-8,-3.880470609931086e-14,0.03405596813914706,,
302Ic,true,2.3886130503926324e-7,-1.2378344809506834,125931.82773558199,0.16860829751417283,0.0014033825466092695,0.00000271319854498205,0.962858427875859,0.9611953724076138,3.493499696925324e-8,2.834128411400732e-8,-4.1075673201623243e-13,0.03493499696925325,,
305Ic,true,4.2340372424684616e-7,-0.7275646223502265,127759.61215240297,0.2995457500702075,-0.0003250257939668626,0.0000036329001084273725,0.9752771984589059,0.9741702073451256,5.222237205174587e-8,3.894915956480592e-8,-3.7876518312632886e-15,0.052222372051745854,,
306Ic,true,0.0000021013099099895047,0.846649270932731,1770.786199981652,7.9540989198322e-21,0.0016312306815738156,0.00001276405887310701,0.5335950242613203,0.4512882638368474,0.000001510977744218994,0.0000010292733811135695,4.2641753542816667e-10,1.510977744218994,,
304Ic,true,0.000003387007802674035,-0.5267724242750168,206.02415748674588,0.9517389232502536,-0.003317894570659586,0.0000013000000000017661,0.7892599720038681,0.7520705552986684,2.9949000913908633e-7,2.7353860882793567e-7,-0.00017227821785450675,0.29948995958854063,,
308Ic,true,0.0000047122573622758345,2.3827382999779814,7293.38297152403,0.9984919962607035,0.00009063037424147538,0.000010241967883047273,0.6682132040442239,0.6096625929932045,0.000004427213024648713,0.0000032104618921728107,-4.680821061376878e-9,0.3208125380180226,,
309Ic,true,0.000010308319702795755,2.4318166268363806,126722.42202057406,6.974432947321154e-17,0.03502974009066824,0.000008115156022115249,0.7280756728190731,0.7158999566766435,0.000004459594258709722,0.0000034557061380180594,-7.462116031469935e-14,0.5214636393660894,,
310Ic,true,2.0818646481627948e-7,1.1161664084507155,546.4836334712917,0.9999999999999998,-0.0005845665194231118,0.0000042300584622658,0.8851473742990816,0.8648792638812726,1.5375337470606138e-7,6.19750387504429e-8,-0.0005905922007704473,0.15375224042060293,,
311Ic,true,9.379696467834734e-7,0.7009837387770881,24.05007969241379,0.9607635105011929,0.00003315480472213995,6.492561998889525e-7,0.5373183558418482,0.5222309109236476,9.251889260506552e-7,6.690482109994159e-7,0.0000017768599262173656,0.6802070597656235,,
307Ic,true,2.7553251836371357e-7,-1.2723354883842064,289495.0931445071,0.475368771757522,-0.02453824387695874,0.000016048752652179906,0.01343342729253938,-0.030741195366003504,0.0000025952098136766684,0.0000022659021139526915,1.2622132086570954e-9,2.5952098136766684,,
312Ic,true,0.000005033230137423007,2.8669519209376806,38.42213095250019,0.3287922826691578,-0.0000181382215691321,0.000004362555400674828,0.6091049169429051,0.596358338147565,0.0000030231018752076358,0.000002190012263077644,-1.3928702926358066e-10,0.6252160291108146,,
314Ic,true,0.0000036954725110404055,-0.1435064420923838,45.575494331972855,1.6888335360477512e-10,0.000259018239159967,6.000000006130789e-7,0.4802646810504927,0.4431407296969565,0.0000017774060643811255,0.0000012515794512071323,-0.0005743780078960239,1.7774059715745036,,
315Ic,true,0.0000041594419902535055,0.059987425915185105,47.16706928518086,6.654589510296202e-13,0.00021653989927026637,0.0000014406495782764011,0.5793666347014506,0.5493213943229827,0.0000018809435686859393,0.000001416245876905968,-4.467237237025569e-9,1.880943568685939,,
316Ic,true,0.0000018812356750198062,-3.0416137849055604,14.028234012643132,0.999946759039025,0.0017930169155273533,0.000006324670534727993,0.6686090069185333,0.6101282434335685,0.0000015012627840614237,0.0000011673722222489714,-0.000009620987868063931,1.5012627840305954,,
313Ic,true,6.761574373325184e-7,2.763832368816624,89.74900612867647,0.950651362778028,-0.00004831641266020481,0.0000022854923099275357,0.40433074042083383,0.3795111879383686,9.857025028672937e-7,7.790687807522094e-7,-2.6619462513578194e-9,0.7717961256570067,,
317Ic,true,0.0000020333018224976654,2.683747835719137,126334.05039425904,0.8375916056915372,-0.009462417436741442,0.000013527165739056928,0.9716692884303486,0.9704007491063343,3.4495577854005425e-7,2.718029760777858e-7,-4.304542931712876e-11,0.1683172943272658,,
318Ic,true,0.000005384977667066166,-0.06743375913140258,45.70091532995882,1.0431090673176951e-9,0.00033184582581887795,7.463620505354044e-7,0.5855571958873698,0.5559541384507534,0.0000022324972159630883,0.0000016093426983223349,-1.8597399068838952e-8,2.232497215963088,,
320Ic,true,9.153063271816558e-7,-0.14798680980890136,438.41471939216314,0.2957021735462663,-0.00006873852794365462,0.0000026071940605358566,0.685059033669778,0.6625632503604765,5.572010370663142e-7,4.5456917208089815e-7,-2.9412521136589037e-10,0.5572010370663142,,
319Ic,true,0.000004525681842580066,-0.1912827059819881,41.650145600187656,0.433319070246624,0.0003223478006675054,4e-7,0.38087546153212115,0.336652280212987,0.0000032544381146500043,0.000001969643951834748,-0.0019095339727558842,3.254437554442653,,
322Ic,true,5.089064337376663e-7,1.7088257149802415,360.50572230484386,0.6279359507451324,-0.00008229339364556469,0.0000027239570016073047,0.357474974767898,0.3115803301084622,8.234580099388189e-7,6.420567048139476e-7,1.5601623777998127e-11,0.8234580099388189,,
323Ic,true,0.0000035104374366757957,2.0240740743206476,64.39187206573706,2.1120360335127238e-13,-0.00001758794118045564,0.000004830645177073243,0.5564694705478052,0.5247887184440769,0.0000023067421808531286,0.0000016225357536370424,-7.155599800114175e-11,2.3067421808531288,,
324Ic,true,0.0000030134047069622258,1.046373089741288,51.90223384603944,1.3742342646474662e-16,0.00006105508773469514,0.0000029406470959985075,0.3370549793116604,0.28970176354820754,0.0000028179667394821846,0.0000017546619810629485,6.404465756261544e-9,2.8179667394821837,,
325Ic,true,9.931346724009897e-7,2.5779250401709155,439.66445894054476,2.3256365983160427e-13,-0.000022468310985571793,0.0000021627231768666992,0.5863155492306318,0.5567666598899627,5.887832125852174e-7,4.537757356105963e-7,-1.338609394270389e-10,0.5887832125852173,,
326Ic,true,7.237343538955396e-7,0.033792669651033655,446.42990962092586,0.3303216274885173,-0.000004603808537721963,0.000001913096683964869,0.3791409895704255,0.33479391739688447,7.183818374933676e-7,5.476717956951526e-7,2.2068192694480882e-10,0.7183818374933676,,
321Ic,true,9.421395340549316e-7,0.03353928152589218,439.43841467608814,0.3335681399701261,-0.00007376589917782562,0.000002650623694570784,0.700940487458406,0.679579093705435,5.621077910364353e-7,4.4948439760308475e-7,-2.718429022789056e-11,0.5468633399137247,,
327Ic,true,4.990369832532657e-7,2.3088041321334067,131511.31522012842,0.9999999999999999,-0.0010332558092800718,0.000002865027626442217,0.29980427410510657,0.268452226676977,0.0000010402703197613937,8.409155120921192e-7,0.0028870374436878133,1.0402663135905494,,
328Ic,true,0.000002844162251685711,-0.8461343490605605,398.5384946996146,1.042951354003988e-18,0.0020101420257371497,0.0000012000000000001147,0.7928534472183193,0.7562981731980227,6.441957097333429e-7,4.4397240386439273e-7,-0.0007069251330596912,0.644195321851767,,
329Ic,true,3.6438955713375474e-7,1.834509872641771,248154.90485803262,0.9931981872351405,0.005990452959779935,0.0000031262915709635344,0.16255014913302002,0.12505239461658801,0.0000010882528155902556,8.219031882519543e-7,5.1307988118190545e-9,1.0882528155902556,,
