dataid,success,I_c,phi_0,f,T,r,C,r_squared,adj_r_squared,rmse,mae,residual_mean,residual_std,error,skipped
205Ic,True,3.887394633799359e-06,3.1415926535882273,184.74234581366372,0.3370228729531594,5.8133841545060546e-05,4.2847273255647225e-06,0.1500285525293168,0.08931630628141085,7.3109883707255675e-06,4.609619965701158e-06,-6.553712822737451e-10,0.9219389608161068,,
204Ic,True,4.009200487710648e-06,-1.6935934020617927,154811.15147757376,3.1407582072970834e-12,-0.004112733510535651,4.1675529989199395e-05,0.9308229846628351,0.9268320030087679,7.77368379643221e-07,6.393548338319452e-07,-3.0908444422502465e-10,0.6218947037145752,,
207Ic,False,,,,,,,,,,,,,Curve fitting failed: Optimal parameters not found: The maximum number of function evaluations is exceeded.,
206Ic,True,4.1320533020820606e-06,-0.47350470488203605,150201.0324981448,3.079699833019388e-14,0.010993306914704985,4.203732920960683e-05,0.9250494854651299,0.9207254173188874,8.377125330753282e-07,6.499260657918668e-07,2.886615391162195e-10,0.8377125330753279,,
208Ic,True,2.866088006257806e-06,-0.32835326729477876,158539.2128375702,0.5349371961397704,0.060246405262706644,4.275308958553132e-05,0.26063596923155574,0.21798035207183786,4.29879926799479e-06,1.4321499307685537e-06,1.178319392008914e-09,4.2987992679947915,,
209Ic,True,8.862940691293718e-06,2.4610747124605674,80.39427886880843,4.085869002287073e-22,-0.0002605740815866239,9.24409039122577e-06,0.3881196427631045,0.34441390296046914,7.782810986517361e-06,5.024246700850754e-06,-2.208291979558238e-08,7.782810986517361,,
210Ic,True,2.0562459166549496e-05,-1.0728816289515721,270.8277519685585,2.986220325995438e-11,0.009097092515593557,1.0000000000147178e-05,0.8715519181138949,0.8488846095457587,2.6673455679040913e-06,2.070504947238132e-06,-0.00020331582303643507,0.35839648512336336,,
211Ic,True,3.4767250923087177e-06,1.498325482965853,155712.45526677187,2.0943593430398442e-12,-0.03321800406667227,4.252075228925122e-05,0.9205073263573418,0.9159212105702653,7.270679001162918e-07,5.779639419821341e-07,-2.428423108248402e-10,0.7270679001162916,,
212Ic,False,,,,,,,,,,,,,Insufficient data points (19 < 20),
214Ic,True,6.407619200961564e-06,1.546311823674455,74.27524448776947,1.7968054849225816e-36,-0.0003057542372744975,7.941525852866777e-06,0.3417532573429891,0.2947356328674884,6.712213049454068e-06,4.3690850797624194e-06,-1.1392897292239468e-08,6.712213049454069,,
213Ic,True,3.6094307293955713e-06,2.7621947345578715,155629.4157558631,2.2039324308267576e-19,0.02571130837567943,4.102487504623997e-05,0.9443378612988171,0.9431619006220315,6.186119169365998e-07,4.978970891972726e-07,-1.4943372999490767e-14,0.6186119169365973,,
215Ic,True,5.051584143667019e-06,-2.489481983004224,655.4829821413617,5.685969073642133e-16,0.016540064323145736,6.000000000000621e-06,0.9734477114600375,0.968762013482397,1.7057040608712426e-06,1.3384638196988936e-06,-0.008359314711519338,0.42634407268319585,,
217Ic,False,,,,,,,,,,,,,Insufficient data points (5 < 20),
216Ic,True,2.606486933867157e-05,-1.0434002292701698,191.26965334461852,4.096118858055761e-11,-0.0024420507788057997,4.000000000085693e-06,0.9133584138433299,0.8980687221686234,2.3174372850698214e-06,1.8014277306461633e-06,-0.000407630389244496,0.5793591778654693,,
218Ic,False,,,,,,,,,,,,,Insufficient data points (3 < 20),
220Ic,False,,,,,,,,,,,,,Insufficient data points (15 < 20),
219Ic,True,3.44497326383288e-07,-1.0837127958051913,4861149.51125907,1.0656762930658506e-16,-0.04670534229664892,5.172747355014749e-06,0.2779829782218619,-0.010823830489393282,2.9160063485995895e-07,2.157396897552905e-07,4.41893179245226e-09,0.291600634859959,,
222Ic,True,1.7290131997556519e-06,0.16527858212166543,42104.93219984934,0.999999984532377,0.0012261910138013374,3.266018953420012e-05,0.32671071231785354,0.20789495566806293,3.372183232985402e-06,2.7074828944128116e-06,2.2197984637945927e-05,0.4817404613436299,,
223Ic,True,3.538483481761795e-06,2.869994613352021,158634.30714913626,3.7647073138456157e-19,0.017716732794203313,3.4657163068738536e-05,0.9409414933178215,0.9396937783879163,6.248292374136079e-07,5.122575580693208e-07,-6.919245627010941e-15,0.24301956028718835,,
224Ic,True,7.957033732483238e-06,0.8654658862340764,65.75239060421075,1.75882566016841e-32,-0.00012174407332518383,6.526394583516087e-06,0.3889021540311577,0.3452523078905261,7.044570132046536e-06,4.882128064162182e-06,-1.398441703048204e-07,7.044570132046535,,
225Ic,True,1.1392130441298293e-05,2.2399902259680875,339.39094858587606,0.13115750224057243,0.0007705325955399343,1.4266354326893037e-05,0.7868792092531959,0.7492696579449363,4.549931493602334e-06,2.890953844077357e-06,-8.821317178075452e-09,4.549931493602333,,
226Ic,True,1.7621276778421863e-05,0.9159250734260966,326.41750727019866,3.6134366028905835e-14,0.0015910119464065424,1.6299659963679745e-05,0.8644897247240887,0.840576146734222,4.666174020071993e-06,3.609122648226864e-06,-1.2508098535244156e-08,4.666174020071993,,
221Ic,True,2.0729561226363072e-05,-0.4197486299737153,246.5316920725294,2.503611319957327e-12,0.007521102779399904,2.0000000001749995e-06,0.8458089553967922,0.8185987710550497,4.16666806700151e-06,3.0377999128902867e-06,-0.012554950187057656,2.083296202744182,,
227Ic,True,3.939539663606138e-06,1.2901746328708648,55984.08594454822,2.0043398450803326e-16,0.05508632749480178,3.002961617030108e-05,0.957304024244931,0.9060688533388482,7.415747182315733e-07,6.592264034739973e-07,4.964459399126042e-10,0.18539367955789376,,
228Ic,False,,,,,,,,,,,,,Data quality insufficient: y_normalized: insufficient data variation (1 unique values) - skipping file,True
229Ic,False,,,,,,,,,,,,,Data quality insufficient: y_normalized: insufficient data variation (1 unique values) - skipping file,True
230Ic,True,3.719730775133051e-06,-1.3811097335284235,155872.15260533086,4.0927457334724845e-16,0.02929456005915492,3.647047198015147e-05,0.9444612594236791,0.9432879057495315,6.411322235504413e-07,5.152602039329054e-07,-1.787898771377045e-11,0.23566658773852706,,
232Ic,True,2.2470778106681192e-05,-0.41084150002288944,223.2713232488393,7.90074044551142e-21,0.00843182245581087,2.0000000000000003e-06,0.9346278679329142,0.9230916093328402,2.6349238619815033e-06,1.930811415587895e-06,-0.005245287118015529,0.8782922913312429,,
233Ic,True,2.8054627196741326e-05,0.8218355633705785,158615.52958619816,1.766225270654449e-14,-0.2677855000375981,2.318150923763496e-05,0.7189994398676844,0.7108544960957333,1.2351546329941533e-05,9.519784737849134e-06,2.1947320388900603e-11,0.5300948595603581,,
234Ic,False,,,,,,,,,,,,,Insufficient data points (16 < 20),
231Ic,True,8.427358680620994e-06,1.468486057931015,73.23564836183716,3.442624638160652e-36,-0.00031931074232755853,9.080546301022799e-06,0.3978144495784456,0.35480119597690596,7.64407481317132e-06,5.401230631305529e-06,-1.3705493076560654e-06,7.644074813171196,,
235Ic,True,3.9644860848047235e-06,1.8163096391043398,156839.7283379587,4.1512005026079694e-16,0.03419332786260632,3.646337968801383e-05,0.9386665064900264,0.9373707284581255,7.283801812549844e-07,5.865197934700611e-07,-1.0334245868365154e-12,0.7283801812549843,,
237Ic,False,,,,,,,,,,,,,Insufficient data points (18 < 20),
238Ic,True,1.4389986759917882e-05,3.1364886586091116,218.98406336270781,0.7538702352355632,0.0013658735075426037,1.377768256111028e-05,0.8476843083345456,0.8304410224856262,6.003215035431708e-06,4.659865070875902e-06,1.1587841205103663e-09,6.003215035431708,,
236Ic,False,,,,,,,,,,,,,Insufficient data points (6 < 20),
240Ic,True,3.953409703551536e-06,-2.8060807093967,156554.35518101713,2.0457185295193383e-16,0.00604312342836198,4.1963754349228466e-05,0.9296067680075515,0.9281195870499646,7.615221637104682e-07,6.042667209737196e-07,-6.703439636140436e-11,0.7615221637104683,,
241Ic,True,1.1301579838384e-05,2.5727185034515694,158.38162137804173,1.7664821261527036e-14,-0.00033173389396212206,1.2117893412077631e-05,0.6372161033181963,0.6113029678409247,5.900947264895656e-06,4.493530684853278e-06,-9.52401512966072e-10,0.6023154461590733,,
242Ic,True,3.863631351422553e-06,0.632942421181205,154696.64143106196,1.3993622872073933e-17,0.01526293308586881,3.899784418541635e-05,0.9443860074086754,0.943211063903225,6.619171883585238e-07,5.261904944885097e-07,1.0484167943882922e-14,0.6619171883585235,,
239Ic,True,1.1870930779567827e-05,2.033881265686302,152.67135385295572,1.1233777828823436e-26,-0.0007250667013958879,1.3825702033973781e-05,0.6251824742236978,0.5984097938111048,6.595931541085963e-06,5.1982225743045935e-06,-7.717408192351595e-09,6.595931541085964,,
243Ic,True,8.099103293360394e-07,1.074883007284468,5310.785091847126,2.6573950265897435e-20,0.00015833868148877906,7.311553336069859e-06,0.00564854767364209,-0.06537655606395498,9.25066580192641e-06,7.101273265505085e-06,8.616415556630372e-09,9.250665801926411,,
244Ic,True,2.9961373283852927e-06,-0.12882496325244572,154428.53941403658,9.510894628477057e-15,0.06428203192482229,1.5020988133724967e-05,0.8841382392972224,0.8816904556204032,7.881290697613982e-07,6.45266364221845e-07,1.7559136657095282e-10,0.34038472454382795,,
246Ic,True,1.1241214347796741e-05,-0.8360089116470993,155122.21074830327,0.9905878921968292,0.04054527305639774,3.324424872738113e-05,0.5368799548494947,0.5270957285434981,1.3715219099635971e-05,1.129340936810664e-05,1.8491813410793489e-09,13.715219099635972,,
245Ic,True,1.2866893029346921e-05,2.4097423860756053,156.41903728190533,4.734119596752082e-21,-0.0006250165396548417,1.4547069954007659e-05,0.6720187113799656,0.6485914764785345,6.324558318525084e-06,4.870503418586388e-06,3.1105706142710375e-09,6.324558318525083,,
247Ic,True,1.3723517744856242e-05,2.2855577948196126,157.03912568064487,1.240446828095547e-23,-0.0008968493718073484,1.6212131734851306e-05,0.6597153209880354,0.6354092724871808,7.013241607343934e-06,5.557381714233518e-06,1.5536074697792882e-09,5.844368006119945,,
249Ic,True,1.0460036192631162e-05,-0.3014160094116251,167121.1647180133,0.9937668453601031,0.07536272888417186,3.430287595960877e-05,0.48148693420873234,0.468415176247608,1.4033255524922035e-05,1.1726234400404166e-05,7.555617664402977e-10,14.033255524922039,,
250Ic,True,4.0242306118574435e-06,1.1785421269227492,163984.28719888572,0.22300418263372043,-0.0034309235613726235,4.2004497460695764e-05,0.5986167799510596,0.590106888359916,2.4410227041307567e-06,8.137140618332882e-07,-2.4896870465634744e-10,0.6335481197580344,,
251Ic,True,3.7113224949623938e-06,0.6760523480635665,161146.98901123914,7.064436339782972e-20,0.03049296518180825,4.389732782375249e-05,0.9376224837876906,0.9363046489381348,6.685292903782933e-07,5.326162933703309e-07,9.777992085353013e-11,0.6685292903782931,,
252Ic,True,3.709437946356954e-06,-2.197062347974374,150929.81005367363,8.108263998468234e-17,-0.007381841180320117,4.514148585690506e-05,0.9323890364900349,0.9309606358525004,6.98393219125913e-07,5.620404185340816e-07,-1.552413007231628e-10,0.5587145753007288,,
253Ic,True,1.6635125261950314e-05,2.6446679098261696,150.96698788305252,9.141093970305172e-20,-0.0005384093071495456,1.608845315775245e-05,0.6641505833730971,0.6555390598698432,8.165292216942657e-06,6.4407310295377065e-06,-1.0260783846372843e-08,8.165292216942655,,
254Ic,True,3.6165064300463533e-06,2.3079607108848115,139685.4806699432,1.276971530552311e-13,-0.031966254217195525,4.184830630440636e-05,0.8832219588087209,0.8807548170934122,9.278932389056404e-07,7.347891542503867e-07,-7.152188272710479e-11,0.9278932389056401,,
255Ic,True,3.5450291735466085e-07,-1.2443602378843153,513.8551410418584,0.015466959294380172,0.0030156372220962904,9.626817597257706e-07,0.2227024133399067,0.21055713854834268,1.3718189108255339e-05,1.025952839885534e-05,-0.3231703232668297,13.714381989430477,,
256Ic,True,1.2384958562899492e-05,0.9414449998170432,213.026442104619,4.430165534990151e-31,-0.00457934838202363,2.741103827532629e-05,0.6560285443159803,0.6506539903209174,8.93787880250372e-06,7.583321292669807e-06,-0.00010936956505578701,5.586174250494176,,
257Ic,True,1.930169868803439e-05,2.69994498635655,184.48976486646978,2.478167997252878e-18,-0.0006277851430009453,1.906931483705902e-05,0.7494261415373304,0.7455109249988513,7.71376746277274e-06,6.47535134713955e-06,-1.318226539577176e-10,0.5005735295265515,,
259Ic,True,2.6810767639166884e-06,-1.96003800193098,161053.85377269238,9.645225687806874e-16,-0.004824458894496758,1.2175482888196614e-05,0.9456386747791572,0.9417557229776685,4.49212698909976e-07,3.204899929525045e-07,1.0141500337925078e-10,0.44921269890997606,,
260Ic,True,5.658222268770742e-06,2.5889908668507213,416.1584439883214,0.22327586537926955,0.0005332564081690088,1.165209605027539e-05,0.08997681179376438,0.075757699478042,1.4420255718937198e-05,1.202546267824043e-05,-1.0001198033988787e-09,0.9539513552620151,,
248Ic,True,1.530629306836293e-05,2.5872608172452285,150.82671248939843,1.6649754795617923e-13,-0.0005088951388680543,1.5234075538811865e-05,0.6320367627691068,0.620037961555056,8.103974836784433e-06,6.119065124712187e-06,-2.2351856607595362e-10,0.6065997339522111,,
261Ic,True,1.2822699578027672e-06,1.7294173395618988,718.3433704516411,3.6002207912928307e-40,0.0007480167902759904,4.858603175921995e-07,0.795325606968788,0.7902926300909713,7.510184491521291e-07,5.359968149337574e-07,2.738374874354803e-10,0.4524095412689834,,
262Ic,True,1.4321398134730923e-05,1.7128562948202402,170.10133860546503,1.9320617428701493e-24,-0.0009093269956504182,1.635473462706629e-05,0.6599487079381929,0.6546354064997271,7.420158057449486e-06,6.029021524403849e-06,-1.1145595023777749e-09,7.420158057449484,,
263Ic,True,5.080658945732938e-06,0.010924736673118447,55.85863993382284,1.0213321586957599e-11,0.000325024940637127,2.0000000073051228e-07,0.7926889597676972,0.7561046585502319,1.3314963777576665e-06,1.1346870109257003e-06,-0.0028232357196648046,1.331493384633156,,
264Ic,True,3.273580144215374e-06,1.724357051831578,49.34308279761902,6.184127701192458e-16,-7.337086079543775e-05,4.115013885291298e-06,0.6663468990160865,0.6324160751872139,1.7183736270952792e-06,1.2922591728442765e-06,-1.170842693842149e-09,0.577627129715973,,
266Ic,True,5.157110590378443e-06,2.310680603330305,71.4631541805941,1.9702880803967768e-20,-0.0001697576203933615,7.0708147183358845e-06,0.7176465216102366,0.7104066888310119,2.3585852395902436e-06,1.928179403973419e-06,-6.416188651842517e-09,2.3585852395902442,,
267Ic,True,2.2545237704303484e-06,1.969608202903058,23490.441638367425,0.8730533474622635,-0.0010801790111140716,1.3994454379486978e-05,0.8956416821433327,0.8881875165821422,8.140771267159479e-07,5.722214182190919e-07,4.414195504846947e-12,0.1356795211193246,,
265Ic,True,1.8808947610099954e-06,0.5843690738850229,213.92830525276287,0.8037911240466858,0.0010458849595177725,1e-07,0.47162309326575125,0.4440556024796165,3.2630742808606024e-06,2.2870795365217316e-06,-0.017025829971235487,0.7266959665830268,,
268Ic,True,1.988169805136199e-06,0.19519958517816902,674559.1404028714,1.5098971743154384e-30,1.548488867964895,5e-07,0.27291949239765234,-0.03868643943192529,3.4797991880460283e-06,2.3727767065547464e-06,-0.1388990314265198,0.8413011153392835,,
269Ic,True,2.899836437754709e-06,-1.4053312425153863,126585.29076009657,0.6028546039305173,0.0013551301676716304,1.3326705602891858e-05,0.9650585873849624,0.9643203885268983,4.88203775132553e-07,3.700909989369714e-07,-1.4334493119031634e-11,0.4882037751325531,,
270Ic,True,9.871232735281685e-07,0.9283789456644062,109.50575247506458,0.892632820262094,6.975378630377174e-06,2.0060449291666103e-06,0.6762653760768518,0.6679644882839506,7.080463690728848e-07,5.631999975660917e-07,5.239381948121484e-10,0.7080463690728848,,
271Ic,True,8.451842159184707e-07,1.2806604586052541,108.46875294461377,0.9391942285552127,-8.662506728177457e-06,2.306684178692297e-06,0.5043863903836872,0.491678349111474,9.541689060212474e-07,7.43965714750565e-07,1.4420666366887446e-10,0.7039983022822659,,
273Ic,True,3.959724067830316e-06,2.7595390868390455,73.21752007266937,0.8961836148053248,-7.021164842425207e-06,6.031538818554681e-06,0.7899674733125898,0.7845820239103485,2.140355719537296e-06,1.7068865354256136e-06,4.725737597463542e-10,0.45829305764697137,,
274Ic,True,2.4139809556885655e-06,2.9698725873636875,23445.647142849128,0.783386122420723,-0.0013915406415997422,1.4201918011863821e-05,0.8352713297626344,0.8235049961742511,1.0855982366008932e-06,7.214142440998996e-07,5.984363188144176e-12,1.0855982366008934,,
272Ic,True,5.894333265021287e-06,2.6249001978965754,70.12297895753551,0.6164169103782117,-6.366425407967193e-05,7.610444874929389e-06,0.8426934156711211,0.8386599135088422,2.2306796137192226e-06,1.8862496824464527e-06,-3.675734709691551e-10,0.39661894096081557,,
275Ic,True,1.4570787194180592e-06,2.476414580759516,114.73616639512284,6.662283952364122e-16,-9.533456874900283e-06,2.36796367955473e-06,0.6421770366225144,0.6330020888436045,7.848332731557618e-07,6.180913105009371e-07,-3.4600676312126065e-10,0.784833273155762,,
276Ic,True,9.037063285172988e-07,1.2115232603416648,108.1292154209744,0.9543283218332885,3.052041081053922e-05,1.982903312840478e-06,0.5868604617380325,0.576267140244136,8.605479168861334e-07,6.45178816669993e-07,-7.684911351816245e-11,0.6427593159666901,,
278Ic,True,1.3114190491666823e-06,-3.1415926535897465,128.50577220582787,0.7524279344736265,0.002106610609567804,1.222160794601962e-06,0.5922671714780479,0.563143398012194,5.318991037080587e-07,4.454091690779667e-07,8.664072911371797e-08,0.5318991037080516,,
277Ic,True,6.819859134237593e-06,2.1677736236387983,68.61484828077275,2.616704381694602e-20,-7.39487280677454e-05,7.218640516559314e-06,0.7696370789697361,0.7637303374048575,2.6701783580565673e-06,2.1320806957291495e-06,-1.407241994671255e-10,0.4799613745191002,,
279Ic,True,1.562464506749493e-07,1.5704262093288162,71948.53266349647,7.076340134886546e-05,0.0013209109403222023,1.452340447485363e-06,0.0652681434327147,0.0444963243978862,4.199770302410412e-07,3.7532257738606066e-07,-1.5766090813430473e-07,0.4199770302410116,,
281Ic,False,,,,,,,,,,,,,Insufficient data points (10 < 20),
280Ic,False,,,,,,,,,,,,,Insufficient data points (11 < 20),
282Ic,True,6.961946668750007e-10,-2.810771691971949,0.008026486025209193,0.24617654631338454,0.0028333142241337653,1.3597431087340288e-06,0.42711272333686645,-0.7186618299894008,1.8850287354581857e-07,1.6199990989446818e-07,-6.982883789918848e-07,0.1885028735445252,,
283Ic,True,8.352223325409996e-07,0.2206167643769882,325.9567248973906,2.1386677136338606e-10,-1.5338944299765062e-05,2.005623195178511e-06,0.6937997329232408,0.6719282852749009,2.2458529193324994e-07,1.9355809024836655e-07,-7.683532412270646e-11,0.22458529193324986,,
284Ic,True,2.7100745983101427e-07,-2.7019224915604245,127355.13206254866,3.9940616778614215e-17,-0.0012710027728011675,2.8902340132849774e-06,0.9553505254471022,0.9533512952432411,4.0792937503699004e-08,3.163732046363018e-08,-4.500044938731098e-15,0.04079293750369902,,
286Ic,False,,,,,,,,,,,,,Data quality insufficient: y_normalized: insufficient data variation (1 unique values) - skipping file,True
285Ic,False,,,,,,,,,,,,,Insufficient data points (16 < 20),
287Ic,True,8.148950595930226e-07,0.13937461579935354,350.3183739381112,2.7504549142344772e-12,-0.000556398594290617,2.99092859430786e-06,0.8296763466153534,0.817510371373593,2.6139653457305244e-07,2.000232946372311e-07,-1.9231405424191062e-09,0.26139653457305234,,
288Ic,True,5.713625975714391e-07,-0.8706956902798916,126271.98059915681,0.31907625547834223,0.0014223719613685808,3.1061437191920275e-06,0.9540028992098082,0.9519433275326354,9.751976602429325e-08,7.054125316196517e-08,3.9968412740210956e-13,0.09751976602429326,,
289Ic,True,5.362919730757722e-07,-0.821213987604838,24253.74841878913,8.191732012330622e-20,0.000326222089139914,1e-07,0.09746476111157976,0.03299795833383545,1.2952975256263871e-06,5.891721563381428e-07,-0.03029452838600751,0.9495354024144069,,
290Ic,True,3.1657635950827077e-06,0.6979705688390948,23217.96618626603,0.9999999932167652,0.0037120955460137523,5.73020528745348e-06,0.6209975443182912,0.5736222373580777,3.56819236532399e-06,2.7383533399436258e-06,-0.0005042843282035525,0.304973289512075,,
291Ic,True,1.4624216307565085e-06,-0.9691618780923201,239.30780772587946,0.33753364072875486,0.0005952243328028804,1.4000000001651872e-06,0.8484671216175603,0.8376433445902431,2.235417165526086e-07,1.7832796762612455e-07,-2.1886464510700317e-05,0.2235417154811814,,
293Ic,True,4.212326958580567e-07,2.273710360385079,127788.73255119045,0.12320094593779378,0.002465010907433035,3.5310313993377097e-06,0.9721934935769825,0.9709484261252055,5.268497341931329e-08,3.9985046438899345e-08,5.046302225574237e-13,0.05268497341931328,,
292Ic,False,,,,,,,,,,,,,Insufficient data points (13 < 20),
294Ic,False,,,,,,,,,,,,,Data quality insufficient: y_normalized: insufficient data variation (1 unique values) - skipping file,True
295Ic,True,3.730460348830769e-06,-0.4976087311174587,23240.99730225376,0.9393398807879979,-0.0012395976316626112,4.776086647143321e-06,0.5257316027138272,0.4918552886219578,4.0004160842810194e-06,3.362650807641579e-06,-5.856917686324421e-07,0.6886714726818801,,
296Ic,True,2.2623521827596883e-06,-0.5099793207178486,3510.9792178753532,4.925822172325935e-38,-0.0008634008148809686,1.5613190150761145e-05,0.14947082799714573,0.08871874428265614,3.990253091420944e-06,2.6918722637266123e-06,8.186595870072224e-10,0.9068757025956694,,
298Ic,True,3.240326502334823e-06,0.441859439513299,127147.63927450993,0.172668293320767,0.013167523242913046,1.576306773716931e-05,0.6643024346574358,0.6492712003883658,1.6799063590561573e-06,6.11257215964212e-07,1.0366965410631687e-09,1.6799063590561576,,
299Ic,True,2.970194341739091e-06,-1.938012982213995,117478.73651412038,0.444537985774874,0.019925103330397702,1.30991714739547e-05,0.9190501653607462,0.9154255458992872,7.113317508701283e-07,5.274383869603631e-07,-2.10542710137759e-11,0.7113317508701283,,
301Ic,True,9.004816722047863e-07,-0.07889152617305084,247.75974354146442,3.1752024235316304e-18,0.0007606252739633343,8.00000000000119e-07,0.891939716686901,0.8842211250216796,1.7766374827419903e-07,1.5011656721688314e-07,-0.00022385186405287887,0.17766360725027766,,
300Ic,False,,,,,,,,,,,,,Data quality insufficient: y_normalized: insufficient data variation (1 unique values) - skipping file,True
303Ic,True,2.3899995246806013e-07,-1.2112358100015128,126279.30670955115,0.09615155639607113,-0.0002584009483690374,2.7279906049252376e-06,0.963442031061767,0.961805107079458,3.4055968139147066e-08,2.6219714951066716e-08,-3.880470609931086e-14,0.03405596813914706,,
302Ic,True,2.3886130503926324e-07,-1.2378344809506834,125931.82773558199,0.16860829751417283,0.0014033825466092695,2.71319854498205e-06,0.962858427875859,0.9611953724076138,3.493499696925324e-08,2.834128411400732e-08,-4.1075673201623243e-13,0.03493499696925325,,
305Ic,True,4.2340372424684616e-07,-0.7275646223502265,127759.61215240297,0.2995457500702075,-0.0003250257939668626,3.6329001084273725e-06,0.9752771984589059,0.9741702073451256,5.222237205174587e-08,3.894915956480592e-08,-3.7876518312632886e-15,0.052222372051745854,,
306Ic,True,2.1013099099895047e-06,0.846649270932731,1770.786199981652,7.9540989198322e-21,0.0016312306815738156,1.276405887310701e-05,0.5335950242613203,0.4512882638368474,1.510977744218994e-06,1.0292733811135695e-06,4.2641753542816667e-10,1.510977744218994,,
304Ic,True,3.387007802674035e-06,-0.5267724242750168,206.02415748674588,0.9517389232502536,-0.003317894570659586,1.3000000000017661e-06,0.7892599720038681,0.7520705552986684,2.9949000913908633e-07,2.7353860882793567e-07,-0.00017227821785450675,0.29948995958854063,,
308Ic,True,4.7122573622758345e-06,2.3827382999779814,7293.38297152403,0.9984919962607035,9.063037424147538e-05,1.0241967883047273e-05,0.6682132040442239,0.6096625929932045,4.427213024648713e-06,3.2104618921728107e-06,-4.680821061376878e-09,0.3208125380180226,,
309Ic,True,1.0308319702795755e-05,2.4318166268363806,126722.42202057406,6.974432947321154e-17,0.03502974009066824,8.115156022115249e-06,0.7280756728190731,0.7158999566766435,4.459594258709722e-06,3.4557061380180594e-06,-7.462116031469935e-14,0.5214636393660894,,
310Ic,True,2.0818646481627948e-07,1.1161664084507155,546.4836334712917,0.9999999999999998,-0.0005845665194231118,4.2300584622658e-06,0.8851473742990816,0.8648792638812726,1.5375337470606138e-07,6.19750387504429e-08,-0.0005905922007704473,0.15375224042060293,,
311Ic,True,9.379696467834734e-07,0.7009837387770881,24.05007969241379,0.9607635105011929,3.315480472213995e-05,6.492561998889525e-07,0.5373183558418482,0.5222309109236476,9.251889260506552e-07,6.690482109994159e-07,1.7768599262173656e-06,0.6802070597656235,,
307Ic,True,2.7553251836371357e-07,-1.2723354883842064,289495.0931445071,0.475368771757522,-0.02453824387695874,1.6048752652179906e-05,0.01343342729253938,-0.030741195366003504,2.5952098136766684e-06,2.2659021139526915e-06,1.2622132086570954e-09,2.5952098136766684,,
312Ic,True,5.033230137423007e-06,2.8669519209376806,38.42213095250019,0.3287922826691578,-1.81382215691321e-05,4.362555400674828e-06,0.6091049169429051,0.596358338147565,3.0231018752076358e-06,2.190012263077644e-06,-1.3928702926358066e-10,0.6252160291108146,,
314Ic,True,3.6954725110404055e-06,-0.1435064420923838,45.575494331972855,1.6888335360477512e-10,0.000259018239159967,6.000000006130789e-07,0.4802646810504927,0.4431407296969565,1.7774060643811255e-06,1.2515794512071323e-06,-0.0005743780078960239,1.7774059715745036,,
315Ic,True,4.1594419902535055e-06,0.059987425915185105,47.16706928518086,6.654589510296202e-13,0.00021653989927026637,1.4406495782764011e-06,0.5793666347014506,0.5493213943229827,1.8809435686859393e-06,1.416245876905968e-06,-4.467237237025569e-09,1.880943568685939,,
316Ic,True,1.8812356750198062e-06,-3.0416137849055604,14.028234012643132,0.999946759039025,0.0017930169155273533,6.324670534727993e-06,0.6686090069185333,0.6101282434335685,1.5012627840614237e-06,1.1673722222489714e-06,-9.620987868063931e-06,1.5012627840305954,,
313Ic,True,6.761574373325184e-07,2.763832368816624,89.74900612867647,0.950651362778028,-4.831641266020481e-05,2.2854923099275357e-06,0.40433074042083383,0.3795111879383686,9.857025028672937e-07,7.790687807522094e-07,-2.6619462513578194e-09,0.7717961256570067,,
317Ic,True,2.0333018224976654e-06,2.683747835719137,126334.05039425904,0.8375916056915372,-0.009462417436741442,1.3527165739056928e-05,0.9716692884303486,0.9704007491063343,3.4495577854005425e-07,2.718029760777858e-07,-4.304542931712876e-11,0.1683172943272658,,
318Ic,True,5.384977667066166e-06,-0.06743375913140258,45.70091532995882,1.0431090673176951e-09,0.00033184582581887795,7.463620505354044e-07,0.5855571958873698,0.5559541384507534,2.2324972159630883e-06,1.6093426983223349e-06,-1.8597399068838952e-08,2.232497215963088,,
320Ic,True,9.153063271816558e-07,-0.14798680980890136,438.41471939216314,0.2957021735462663,-6.873852794365462e-05,2.6071940605358566e-06,0.685059033669778,0.6625632503604765,5.572010370663142e-07,4.5456917208089815e-07,-2.9412521136589037e-10,0.5572010370663142,,
319Ic,True,4.525681842580066e-06,-0.1912827059819881,41.650145600187656,0.433319070246624,0.0003223478006675054,4e-07,0.38087546153212115,0.336652280212987,3.2544381146500043e-06,1.969643951834748e-06,-0.0019095339727558842,3.254437554442653,,
322Ic,True,5.089064337376663e-07,1.7088257149802415,360.50572230484386,0.6279359507451324,-8.229339364556469e-05,2.7239570016073047e-06,0.357474974767898,0.3115803301084622,8.234580099388189e-07,6.420567048139476e-07,1.5601623777998127e-11,0.8234580099388189,,
323Ic,True,3.5104374366757957e-06,2.0240740743206476,64.39187206573706,2.1120360335127238e-13,-1.758794118045564e-05,4.830645177073243e-06,0.5564694705478052,0.5247887184440769,2.3067421808531286e-06,1.6225357536370424e-06,-7.155599800114175e-11,2.3067421808531288,,
324Ic,True,3.0134047069622258e-06,1.046373089741288,51.90223384603944,1.3742342646474662e-16,6.105508773469514e-05,2.9406470959985075e-06,0.3370549793116604,0.28970176354820754,2.8179667394821846e-06,1.7546619810629485e-06,6.404465756261544e-09,2.8179667394821837,,
